Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
36;WITHOUT YOU (with Miley Cyrus);The Kid LAROI;1812226;2021-05-01;;2021;5;1;1;australian hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
37;Dynamite;BTS;1746632;2021-05-01;;2021;5;1;2;k-pop boy group;k-pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;Beautiful Mistakes (feat. Megan Thee Stallion);Maroon 5;1743894;2021-05-01;;2021;5;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
39;LA NOCHE DE ANOCHE;Bad Bunny;1741901;2021-05-01;;2021;5;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
40;Calling My Phone;Lil Tjay;1735123;2021-05-01;;2021;5;1;3;melodic rap;nyc rap;brooklyn drill;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
41;Batom de Cereja - Ao Vivo;Israel & Rodolffo;1709741;2021-05-01;;2021;5;1;2;Sorry;"""that one doesn\";;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
42;Don't Start Now;Dua Lipa;1669504;2021-05-01;;2021;5;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
43;WITHOUT YOU;The Kid LAROI;1631471;2021-05-01;;2021;5;1;1;australian hip hop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
44;BED;Joel Corry;1614739;2021-05-01;;2021;5;1;5;uk dance;pop dance;tropical house;dance pop;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
45;Volta Bebê, Volta Neném;Dj Guuga;1601905;2021-05-01;;2021;5;1;3;rave funk;funk paulista;funk carioca;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
46;Someone You Loved;Lewis Capaldi;1596736;2021-05-01;;2021;5;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
47;Head & Heart (feat. MNEK);Joel Corry;1548123;2021-05-01;;2021;5;1;5;uk dance;pop dance;tropical house;dance pop;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
48;Best Friend (feat. Doja Cat);Saweetie;1542717;2021-05-01;;2021;5;1;5;trap queen;pop;pop rap;cali rap;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
49;We're Good;Dua Lipa;1523043;2021-05-01;;2021;5;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
50;Talking to the Moon;Bruno Mars;1469687;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
51;Baila Conmigo (with Rauw Alejandro);Selena Gomez;1426160;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
52;positions;Ariana Grande;1408220;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
53;Ella No Es Tuya - Remix;Rochy RD;1405307;2021-05-01;;2021;5;1;4;dembow;rap dominicano;dominican pop;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
54;I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby);DJ Khaled;1398946;2021-05-01;;2021;5;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
55;Paradise (feat. Dermot Kennedy);MEDUZA;1394264;2021-05-01;;2021;5;1;5;pop house;pop dance;tropical house;edm;dance pop;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;Good Days;SZA;1376219;2021-05-01;;2021;5;1;3;pop;r&b;pop rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
57;Dance Monkey;Tones And I;1360287;2021-05-01;;2021;5;1;2;australian pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
58;ROCKSTAR (feat. Roddy Ricch);DaBaby;1357118;2021-05-01;;2021;5;1;2;north carolina hip hop;rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
59;Lemonade (feat. Gunna, Don Toliver & NAV);Internet Money;1347189;2021-05-01;;2021;5;1;3;trap;rap;pop rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
60;Hecha Pa' Mi;Boza;1341951;2021-05-01;;2021;5;1;1;reggaeton;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
61;Wellerman - Sea Shanty / 220 KID x Billen Ted Remix;Nathan Evans;1301453;2021-05-01;;2021;5;1;4;german pop;kleine hoerspiel;german rock;shanty;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0
62;Sweater Weather;The Neighbourhood;1300687;2021-05-01;;2021;5;1;4;shimmer pop;modern rock;pop;modern alternative rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
63;Disco Arranhado - Funk Remix;Malu;1298860;2021-05-01;;2021;5;1;5;spanish pop rock;spanish pop;latin arena pop;pop flamenco;latin pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0
64;Cover Me In Sunshine;P!nk;1284708;2021-05-01;;2021;5;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
65;Roses - Imanbek Remix;SAINt JHN;1276155;2021-05-01;;2021;5;1;4;melodic rap;slap house;rap;pop rap;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0
66;My Head & My Heart;Ava Max;1257366;2021-05-01;;2021;5;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
67;34+35;Ariana Grande;1225557;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
68;Anyone;Justin Bieber;1206101;2021-05-01;;2021;5;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
69;WAP (feat. Megan Thee Stallion);Cardi B;1203049;2021-05-01;;2021;5;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
70;Liberdade (Quando o Grave Bate Forte);Alok;1192432;2021-05-01;;2021;5;1;3;pop nacional;slap house;electro house;;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
71;Wants and Needs (feat. Lil Baby);Drake;1191007;2021-05-01;;2021;5;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
72;Tapão Na Raba;Raí Saia Rodada;1171370;2021-05-01;;2021;5;1;1;forro;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
73;lovely (with Khalid);Billie Eilish;1146126;2021-05-01;;2021;5;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
74;Reloj;Rauw Alejandro;1143710;2021-05-01;;2021;5;1;2;puerto rican pop;trap latino;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
75;Solid (feat. Drake);Young Stoner Life;1141710;2021-05-01;;2021;5;1;3;rap;trap;hip hop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
76;Whoopty;CJ;1139890;2021-05-01;;2021;5;1;1;nyc rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
77;In the morning;ITZY;1121143;2021-05-01;;2021;5;1;1;k-pop girl group;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
78;Hawái;Maluma;1093208;2021-05-01;;2021;5;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
79;Before You Go;Lewis Capaldi;1089911;2021-05-01;;2021;5;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
80;Rasputin;Majestic;1089775;2021-05-01;;2021;5;1;3;uk dance;house;pop dance;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
81;you broke me first;Tate McRae;1083491;2021-05-01;;2021;5;1;5;pop;alt z;post-teen pop;electropop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
82;Levitating;Dua Lipa;1079443;2021-05-01;;2021;5;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
83;bad guy;Billie Eilish;1079413;2021-05-01;;2021;5;1;2;pop;electropop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
84;Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo;Os Barões Da Pisadinha;1077451;2021-05-01;;2021;5;1;2;piseiro;forro;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
85;Circles;Post Malone;1076420;2021-05-01;;2021;5;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
86;Shallow;Lady Gaga;1076290;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
87;What You Know Bout Love;Pop Smoke;1059914;2021-05-01;;2021;5;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
88;Facas - Ao Vivo;Diego & Victor Hugo;1059242;2021-05-01;;2021;5;1;5;latin pop;latin;latin arena pop;mexican pop;post-teen pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
89;GIRL LIKE ME;Black Eyed Peas;1054824;2021-05-01;;2021;5;1;3;dance pop;pop rap;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
90;Ele É Ele, Eu Sou Eu;Wesley Safadão;1053901;2021-05-01;;2021;5;1;1;forro;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
91;durag activity (with Travis Scott);Baby Keem;1049069;2021-05-01;;2021;5;1;4;rap;trap;hip hop;underground hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
92;BICHOTA;KAROL G;1045758;2021-05-01;;2021;5;1;4;reggaeton colombiano;trap latino;reggaeton;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
93;Sunflower - Spider-Man: Into the Spider-Verse;Post Malone;1032453;2021-05-01;;2021;5;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
94;Holy (feat. Chance The Rapper);Justin Bieber;1032228;2021-05-01;;2021;5;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
95;Martin & Gina;Polo G;1028157;2021-05-01;;2021;5;1;1;chicago rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
96;Snow Tha Product: Bzrp Music Sessions, Vol. 39;Bizarrap;1026975;2021-05-01;;2021;5;1;4;argentine hip hop;pop venezolano;trap argentino;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
97;Another Love;Tom Odell;1021176;2021-05-01;;2021;5;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
98;Follow You;Imagine Dragons;1012808;2021-05-01;;2021;5;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
99;Believer;Imagine Dragons;1005314;2021-05-01;;2021;5;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
100;Wasted Love (feat. Lagique);Ofenbach;1004624;2021-05-01;;2021;5;1;4;tropical house;pop dance;new french touch;edm;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;Girl From Rio;Anitta;1000310;2021-05-01;;2021;5;1;4;funk pop;pop nacional;pagode baiano;funk carioca;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
102;goosebumps;Travis Scott;999573;2021-05-01;;2021;5;1;2;slap house;rap;;;;;;;;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
103;Prisoner (feat. Dua Lipa);Miley Cyrus;998024;2021-05-01;;2021;5;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
104;You;Regard;988461;2021-05-01;;2021;5;1;6;slap house;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
105;POPSTAR (feat. Drake);DJ Khaled;983629;2021-05-01;;2021;5;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
106;For The Night (feat. Lil Baby & DaBaby);Pop Smoke;982543;2021-05-01;;2021;5;1;1;brooklyn drill;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
107;EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);DJ Khaled;975974;2021-05-01;;2021;5;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
108;Heather;Conan Gray;975147;2021-05-01;;2021;5;1;6;bedroom pop;pop;alt z;post-teen pop;indie pop;electropop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
109;Paradigmas;Jorge & Mateus;970890;2021-05-01;;2021;5;1;1;sertanejo universitario;;;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
110;Dreams - 2004 Remaster;Fleetwood Mac;970712;2021-05-01;;2021;5;1;6;yacht rock;classic rock;mellow gold;soft rock;album rock;rock;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
111;Bohemian Rhapsody - Remastered 2011;Queen;968003;2021-05-01;;2021;5;1;3;glam rock;classic rock;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
112;What’s Next;Drake;964487;2021-05-01;;2021;5;1;6;toronto rap;canadian pop;canadian hip hop;rap;pop rap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
113;Travesuras - Remix;Nio Garcia;963428;2021-05-01;;2021;5;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
114;Shape of You;Ed Sheeran;963221;2021-05-01;;2021;5;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
115;love race (feat. Kellin Quinn);Machine Gun Kelly;953880;2021-05-01;;2021;5;1;2;ohio hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
116;Memories;Maroon 5;953202;2021-05-01;;2021;5;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
117;Señorita;Shawn Mendes;953108;2021-05-01;;2021;5;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
118;Lucid Dreams;Juice WRLD;949742;2021-05-01;;2021;5;1;2;melodic rap;chicago rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
119;Choker;Twenty One Pilots;945411;2021-05-01;;2021;5;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
120;Só Não Divulga;Fernando & Sorocaba;942114;2021-05-01;;2021;5;1;2;Sorry;"""that one doesn\";;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;Body;Russ Millions;924539;2021-05-01;;2021;5;1;4;uk hip hop;uk drill;afroswing;uk alternative hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
122;Breaking Me;Topic;924067;2021-05-01;;2021;5;1;6;german dance;pop dance;tropical house;edm;dance pop;pop edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
123;Savage Love (Laxed - Siren Beat);Jawsh 685;923116;2021-05-01;;2021;5;1;1;nz pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
124;Adore You;Harry Styles;921102;2021-05-01;;2021;5;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
125;Slumber Party (feat. Princess Nokia);Ashnikko;920136;2021-05-01;;2021;5;1;4;escape room;alt z;electropop;pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
126;L-Gante: Bzrp Music Sessions, Vol.38;Bizarrap;919984;2021-05-01;;2021;5;1;4;argentine hip hop;pop venezolano;trap argentino;trap latino;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
127;LET IT GO (feat. Justin Bieber & 21 Savage);DJ Khaled;918539;2021-05-01;;2021;5;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
128;TE MUDASTE;Bad Bunny;916163;2021-05-01;;2021;5;1;3;trap latino;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
129;Aloha;Maluma;915945;2021-05-01;;2021;5;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
130;death bed (coffee for your head);Powfu;912813;2021-05-01;;2021;5;1;1;sad rap;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
131;Take Me To Church;Hozier;907802;2021-05-01;;2021;5;1;3;irish singer-songwriter;pop;modern rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
132;Headshot (feat. Polo G & Fivio Foreign);Lil Tjay;903483;2021-05-01;;2021;5;1;3;melodic rap;nyc rap;brooklyn drill;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
133;La Nota;Manuel Turizo;900941;2021-05-01;;2021;5;1;5;reggaeton colombiano;colombian pop;reggaeton;trap latino;latin;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
134;Shy Away;Twenty One Pilots;892597;2021-05-01;;2021;5;1;2;modern rock;rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
135;Miénteme;TINI;885144;2021-05-01;;2021;5;1;2;pop argentino;latin pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
136;Não Pode Se Apaixonar;Xand Avião;881201;2021-05-01;;2021;5;1;3;forro de favela;sertanejo pop;funk carioca;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
137;The Box;Roddy Ricch;880939;2021-05-01;;2021;5;1;3;melodic rap;rap;trap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
