Position;Songtitel;Künstler;Streams;Datum;Genre;Jahr;Monat;Tag;Anzahl der Genre;Genre 1;Genre 2;Genre 3;Genre 4;Genre 5;Genre 6;Genre 7;Genre 8;Genre 9;Genre 10;Classical;Country;Dance Music, Techno and House;Downtempo and Ambient;Folk;Heavy Metal;Industrial and Gothic;Jazz;Latin American music;Lo-Fi;Pop;R&B;Rap and Hip-Hop;Reggae;Rock;Utility;World
1;rockstar;Post Malone;5649503;2017-10-01;;2017;10;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2;New Rules;Dua Lipa;3234541;2017-10-01;;2017;10;1;3;uk pop;pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3;Too Good At Goodbyes - Edit;Sam Smith;2928223;2017-10-01;;2017;10;1;4;pop;uk pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4;Havana;Camila Cabello;2788281;2017-10-01;;2017;10;1;4;pop;post-teen pop;dance pop;electropop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
5;Mi Gente;J Balvin;2766569;2017-10-01;;2017;10;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6;Dusk Till Dawn - Radio Edit;ZAYN;2764346;2017-10-01;;2017;10;1;4;pop;post-teen pop;uk pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7;1-800-273-8255;Logic;2749534;2017-10-01;;2017;10;1;5;conscious hip hop;dmv rap;pop rap;rap;hip hop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
8;Sorry Not Sorry;Demi Lovato;2473340;2017-10-01;;2017;10;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
9;Look What You Made Me Do;Taylor Swift;2457343;2017-10-01;;2017;10;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
10;Silence;Marshmello;2375657;2017-10-01;;2017;10;1;5;brostep;pop;progressive electro house;pop dance;edm;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
11;Unforgettable;French Montana;2347082;2017-10-01;;2017;10;1;6;rap;trap;pop rap;southern hip hop;hip hop;gangster rap;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
12;What Lovers Do (feat. SZA);Maroon 5;2227776;2017-10-01;;2017;10;1;2;pop;pop rock;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
13;Friends (with BloodPop®);Justin Bieber;2105491;2017-10-01;;2017;10;1;3;canadian pop;post-teen pop;pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
14;Mi Gente (feat. Beyoncé);J Balvin;2006306;2017-10-01;;2017;10;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
15;Bodak Yellow;Cardi B;1998866;2017-10-01;;2017;10;1;4;pop rap;pop;rap;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
16;Thunder;Imagine Dragons;1992620;2017-10-01;;2017;10;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
17;Glorious (feat. Skylar Grey);Macklemore;1974884;2017-10-01;;2017;10;1;2;seattle hip hop;pop rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
18;Shape of You;Ed Sheeran;1960414;2017-10-01;;2017;10;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19;Young Dumb & Broke;Khalid;1887971;2017-10-01;;2017;10;1;1;pop;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
20;Perfect;Ed Sheeran;1874446;2017-10-01;;2017;10;1;2;uk pop;pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
21;XO Tour Llif3;Lil Uzi Vert;1862569;2017-10-01;;2017;10;1;4;melodic rap;philly rap;rap;trap;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
22;Jocelyn Flores;XXXTENTACION;1796684;2017-10-01;;2017;10;1;2;miami hip hop;emo rap;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
23;Feels (feat. Pharrell Williams, Katy Perry & Big Sean);Calvin Harris;1737718;2017-10-01;;2017;10;1;8;uk dance;pop;dance pop;edm;house;progressive house;pop dance;electro house;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
24;Bank Account;21 Savage;1689536;2017-10-01;;2017;10;1;4;atl hip hop;rap;trap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25;Attention;Charlie Puth;1677560;2017-10-01;;2017;10;1;4;pop;viral pop;post-teen pop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26;Despacito - Remix;Luis Fonsi;1622314;2017-10-01;;2017;10;1;3;puerto rican pop;latin;latin pop;;;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
27;Congratulations;Post Malone;1600909;2017-10-01;;2017;10;1;3;dfw rap;melodic rap;rap;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28;Strip That Down;Liam Payne;1585065;2017-10-01;;2017;10;1;3;pop;post-teen pop;dance pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
29;Without You (feat. Sandro Cavazza);Avicii;1554666;2017-10-01;;2017;10;1;4;edm;pop dance;pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
30;Back to You (feat. Bebe Rexha & Digital Farm Animals);Louis Tomlinson;1548391;2017-10-01;;2017;10;1;2;pop;post-teen pop;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
31;I Like Me Better;Lauv;1531036;2017-10-01;;2017;10;1;4;pop;post-teen pop;electropop;dance pop;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
32;Me Rehúso;Danny Ocean;1507463;2017-10-01;;2017;10;1;5;pop venezolano;reggaeton;trap latino;latin;latin pop;;;;;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
33;More Than You Know;Axwell /\ Ingrosso;1465472;2017-10-01;;2017;10;1;6;pop dance;edm;tropical house;dance pop;electro house;pop;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
34;Wild Thoughts (feat. Rihanna & Bryson Tiller);DJ Khaled;1464381;2017-10-01;;2017;10;1;6;pop rap;rap;miami hip hop;southern hip hop;trap;hip hop;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
35;What About Us;P!nk;1428896;2017-10-01;;2017;10;1;3;pop;dance pop;post-teen pop;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
36;HUMBLE.;Kendrick Lamar;1418255;2017-10-01;;2017;10;1;4;rap;conscious hip hop;west coast rap;hip hop;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
37;Mama;Jonas Blue;1378047;2017-10-01;;2017;10;1;6;tropical house;uk dance;pop dance;pop;dance pop;edm;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
38;There's Nothing Holdin' Me Back;Shawn Mendes;1365349;2017-10-01;;2017;10;1;5;pop;canadian pop;viral pop;post-teen pop;dance pop;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
39;Feel It Still;Portugal. The Man;1342259;2017-10-01;;2017;10;1;4;modern rock;modern alternative rock;indie rock;rock;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
40;Lonely Together (feat. Rita Ora);Avicii;1262411;2017-10-01;;2017;10;1;4;edm;pop dance;pop;dance pop;;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
41;Felices los 4;Maluma;1256475;2017-10-01;;2017;10;1;3;reggaeton colombiano;reggaeton;latin;;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
42;Bonita;J Balvin;1226961;2017-10-01;;2017;10;1;4;reggaeton colombiano;reggaeton;trap latino;latin;;;;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
43;Believer;Imagine Dragons;1218049;2017-10-01;;2017;10;1;3;modern rock;pop;rock;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
44;2U (feat. Justin Bieber);David Guetta;1197900;2017-10-01;;2017;10;1;5;big room;dance pop;edm;pop dance;pop;;;;;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
45;Mayores;Becky G;1187212;2017-10-01;;2017;10;1;8;rap latina;latin viral pop;reggaeton;latin pop;trap latino;pop;dance pop;latin;;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
